STATE,Name,NAME,District,No_HH,TOT_P,ELG_POP,LIT,F_EMP,F_EMP_Female,EMP_AL,EMP_NAL,EMP_UN,FC_RUD,FC_INT,FC_ADV,MSL_RUD,MSL_INT,MSL_ADV,CHH_RUD,CHH_INT,CHH_ADV,MSW_RUD,MSW_INT,MSW_ADV,BF_RUD,BF_INT,BF_ADV,radio/transistor,TV,Telephone,Bicycle,2 wheeler,4 wheeler,No asset,State,District_2011,No_HH_2011,TOT_P_2011,EMP_AL_2011,EMP_NAL_2011,EMP_UN_2011,ELG_POP_2011,LIT_2011_val,F_EMP_2011,BF_RUD_2011,BF_INT_2011,BF_ADV_2011,CHH_RUD_2011,CHH_INT_2011,CHH_ADV_2011,FC_RUD_2011,FC_INT_2011,FC_ADV_2011,MSL_RUD_2011,MSL_INT_2011,MSL_ADV_2011,MSW_RUD_2011,MSW_INT_2011,MSW_ADV_2011,Radio_2011,TV_2011,Telephone_2011,Cycle_2011,2 Wheeler_2011,4 Wheeler_2011,No Asset_2011,EMP_2011,EMP_2001,MSW_2011,MSW_2001,BF_2011,BF_2001,MSL_2011,MSL_2001,FC_2011,FC_2001,CHH_2011,CHH_2001,Population Change,MSL_Change,MSW_Change,FC_Chnage,BF_Change,EMP_Change,CHH_Change,Asset Change,F_Main_Ch,F_Mar_Ch,EMP_2011,EMP_2001,ASSET_2011,ASSET_2001,F_Main_2001,F_Marg_2001,F_Main_2001_L,F_Marg_2001_L,F_Main_2011,F_marg_2011,F_Main_2011_L,F_marg_2011_L,Ind_2011,Ind_2001,Ind_change,LIT_2001,LIT_2011,LIT_Change,Formal_EMP_2001,Formal emp 2011,Formal emp change
18,ASSAM,North Cachar Hills,315,37294,188079,157272,67.62424335,7.60275192,13.54793387,16.99476067,17.99621039,55.36459128,78.23473011,9.487159553,12.27811034,0.27209827,65.85296328,33.87493845,2.518852523,57.00069968,40.4804478,63.37557335,1.028790588,35.59563606,38.43323227,46.48993236,15.07683537,30.39467206,20.13527171,4.623079116,4.848531965,2.933478452,1.285340382,57.43087408,18,315,42252,214102,20.47906301,17.11120162,53.20109198,181688,77.53566554,10.174585,32.2,26.2,41.6,4.1,57,38.9,71.6,5.2,23,0.3,50.7,49,74.4,0.4,25.2,19.4,33.1,38,6.1,5.4,3.1,39.3,Unemployment,Unemployment,1,1,2,2,2,1,1,1,1,1,15.52469607,1,0,0,0,0,0,0,1,1,1,1,1,1,15.14634855,45.57570353,1,1,27.06707469,61.078238,2,3,2,3,-1,1,2,1,3,2,-1
18,ASSAM,Cachar,316,273694,1444921,1215702,67.81571471,4.545192819,7.872582026,9.824611624,20.18389375,61.69011814,84.97881286,5.067787903,9.953399233,0.22589895,73.96332421,25.81077684,9.522369461,60.73730503,29.74032551,78.65400661,2.202514765,19.14347863,18.97150394,70.41816811,10.61032795,27.31009003,17.83399342,5.580797132,23.37762653,3.777977767,1.360494646,55.99889237,18,316,379955,1736617,9.561757565,22.28344493,58.9103709,1479843,79.34138959,5.107163395,21.5,46.3,32.2,11.1,53.2,35.7,79.4,3.1,17.1,0.3,60.5,39.2,58.5,5.1,36.4,15.7,27.1,40.4,25.3,6.2,2.4,36.3,Non Agri,Non Agri,1,1,2,2,1,1,1,1,1,1,21.72744636,0,0,0,0,0,0,0,-1,-1,3,3,1,1,21.72775345,64.06909283,2,3,16.0374656,45.85571954,1,1,2,2,0,1,3,1,1,3,1
18,ASSAM,Karimganj,317,179141,1007976,830545,66.23590534,3.270382701,5.539918743,10.78364207,17.51295836,63.48253255,88.20176168,3.722231455,8.076006869,0.21217661,78.42003213,21.36779126,11.23206471,59.53963769,29.2282976,82.82865215,5.198603955,11.97274389,13.74494488,74.70888039,11.54617473,19.54129965,11.5001939,3.631931749,13.22419811,1.784942662,0.97833915,69.54351559,18,317,247714,1228686,11.47860879,17.37793663,60.73956995,1016726,78.22136938,3.654278537,18.5,53.2,28.3,14.3,55.6,30.1,85.7,2.5,11.5,0.3,70.2,29.5,71.4,15.7,12.9,10.1,15.6,37.6,15.5,2.9,1.5,45.3,Unemployment,Unemployment,1,1,2,2,1,1,1,1,1,1,22.41672637,0,0,0,0,0,0,0,0,0,1,1,1,1,11.55751098,44.01857114,1,1,12.66360364,39.91245899,1,1,2,2,0,1,3,1,2,2,0
18,ASSAM,Hailakandi,318,97856,542872,441896,59.64005105,4.887122762,8.231469094,14.52694752,16.75100024,59.29336314,91.16434382,2.672381321,6.163274863,0.18528511,81.63335946,18.18135543,12.92618119,63.54566463,23.52815417,79.71738931,2.140959207,18.14165148,17.63262647,74.83991163,7.527461899,23.79386523,10.54394413,2.523746017,19.38876276,2.203060258,0.906064524,64.0842131,18,318,143350,659296,13.47802444,16.66569346,60.90639359,548018,74.33441967,4.344382849,18.7,56.9,24.4,16.1,57.4,26.5,89.5,2.1,8,0.3,68.4,31.3,76,6.7,17.3,12,13.9,35.2,19.4,3.9,1.8,47,Unemployment,Unemployment,1,1,2,2,1,1,1,1,1,1,24.01515289,0,0,0,0,0,0,0,0,-1,1,1,1,1,15.62481912,52.26209048,1,2,14.41223296,40.04322385,1,1,2,2,0,1,2,1,2,2,0
18,ASSAM,Bongaigaon,319,168556,904835,741434,59.32571207,4.375709773,7.380202232,16.44030352,14.99701929,60.44921058,76.38473185,11.53503058,12.08023757,0.14730566,81.43890043,18.41379391,13.51984225,58.17223611,28.30792164,64.18477176,31.31330915,4.501919082,48.55511344,36.455509,14.98937756,26.30022184,14.18535864,2.980738758,49.85034684,4.183245889,1.088653356,42.07014331,18,319,247413,1220966,16.90497683,15.15931892,56.39733594,1031359,67.28791817,5.528046005,55.82547198,22.44185229,21.73267573,11.1787307,57.49459689,31.32667241,75.53370518,7.932675728,15.5123498,0.55428817,69.47049751,29.97521432,43.4952832,51.70694668,4.797770125,16.71269295,21.36569461,44.56792448,66.04476846,9.346655188,3.112692947,19.49365353,Unemployment,Unemployment,2,1,1,2,1,1,1,1,1,1,39.10327824,0,1,0,0,0,0,0,0,-1,1,1,1,1,13.91883717,59.01323226,1,3,17.24050342,55.78225576,1,2,2,2,0,1,1,0,2,2,0
18,ASSAM,Kamrup,321,490740,2522324,2168545,74.15990906,4.497024503,8.158327777,9.39911323,22.77960568,61.16045551,49.4831127,15.10444815,35.41243915,0.32610092,52.26832865,47.40557043,9.372291415,52.89768915,37.73001944,35.71365933,49.86448151,14.42185916,28.30307196,36.95892026,34.73800779,41.91793841,35.53256013,10.60715138,43.51520071,10.91734494,4.975741273,29.15207642,18,321,604226,2771480,9.026656631,25.08563866,54.21623502,2446033,81.62236568,6.247299198,26.50053059,23.5502653,49.94920411,8.50725656,44.74774306,46.74500038,41.20312631,8.646828836,49.44408615,0.24851033,36.88822957,62.8632601,28.59396782,54.99930622,16.40672596,37.14553098,50.85348131,62.35141619,48.75797897,19.40122438,10.67356949,10.92131256,Non Agri,Non Agri,2,2,3,2,2,2,3,3,2,1,12.79604527,0,0,0,1,0,1,1,0,0,3,3,2,1,13.97515083,53.83784607,1,2,18.31392213,57.08471109,1,2,3,3,0,2,3,1,3,3,0
18,ASSAM,Nalbari,323,202708,1148824,978611,67.23049302,4.691138767,8.250172073,14.52354408,15.28043319,60.76765947,83.38481029,6.922627436,9.692562276,0.15958675,80.87365149,18.96676176,10.56513349,66.44308155,22.99178497,26.05094009,71.21644382,2.732616093,47.06434046,44.06018139,8.875478146,39.83776166,13.29971373,1.970036975,56.55508689,3.324314636,1.029702776,33.51174313,18,323,155248,771639,10.49051761,18.60474401,60.42871126,676306,78.62875681,3.617445358,35.7,37,27.3,9.4,59,31.6,69.5,5.6,24.5,0.2,55.5,44.3,4.1,93.1,2.8,39.1,29.6,52.4,69.4,12.1,3.1,15.2,Unemployment,Unemployment,2,2,2,2,2,1,1,1,1,1,-30.89123257,1,0,0,0,0,0,0,0,-1,1,1,1,1,15.73997566,57.75737804,1,2,12.4331082,46.5151729,1,1,3,2,1,1,3,1,2,3,1
18,ASSAM,Darrang,325,271841,1504320,1235558,55.44037593,4.962939822,8.394721675,19.16704841,13.56536885,57.26683814,86.35363357,8.318833163,5.327533265,0.09687089,85.04094166,14.86218745,11.83762246,64.05468636,24.10769118,35.91862845,57.79426817,6.287103378,50.85611932,38.71070332,10.43317737,31.92206463,12.06243603,2.192937564,53.96329873,2.829726568,1.019520398,37.17941219,18,325,356500,1760168,19.80032016,13.38576813,55.05673988,1490486,64.20489693,6.039707854,53.96549033,26.39787994,19.63662973,14.07648752,57.23047461,28.69303787,79.78980982,10.46205722,8.884762693,0.1946519,71.29787994,28.50746816,22.77346451,71.26639327,5.960142216,28.56791136,21.2692244,39.58153464,65.83017363,7.110696213,1.805348107,21.88425666,Unemployment,Unemployment,2,2,1,2,1,1,1,1,1,1,20.63262105,0,0,0,0,0,0,0,0,0,1,1,1,1,15.16215494,64.94800308,1,3,18.19951722,58.37627469,1,3,1,1,0,1,1,0,2,2,0
19,WEST BENGAL,Darjiling ,327,318737,1609172,1404529,71.78833616,8.525349067,15.3804359,7.116478193,26.97687267,59.45672891,59.0161503,20.46081077,20.52303893,0.64581863,44.14942495,55.20475642,7.149144443,53.21958156,39.631274,58.80334936,11.20268,29.99397064,41.25920122,35.37299814,23.36780064,31.11697926,42.90260488,8.047744794,27.63381471,5.411914918,2.390463938,35.23693451,19,327,391234,1846823,5.083953475,27.13892991,58.65362404,1653654,79.55624333,8.255294034,35.8,15.4,48.8,6.9,45.5,47.6,53.1,8.5,37.3,1,20.4,78.6,51.1,14.8,34.1,18.6,58.3,53.5,32.9,10.4,4,16.7,Non Agri,Non Agri,1,1,3,2,3,2,1,1,2,1,17.73726281,1,0,0,1,0,1,1,0,-1,3,3,2,1,25.00589954,51.5845945,2,2,25.61935236,44.82372358,2,1,3,3,0,2,3,1,3,3,0
19,WEST BENGAL,Jalpaiguri ,328,688139,3401173,2879886,62.85259208,7.253932968,12.66069424,11.95151475,23.65520719,54.75043109,74.0039769,18.22242767,7.773595427,0.3159509,67.2067035,32.4773456,10.21447387,53.63416907,36.15135706,51.85058003,28.68241285,19.46700712,61.96570473,22.8830336,15.15126168,22.50060534,25.60170816,3.345440137,53.90037201,4.019605685,1.32881346,35.31650121,19,328,868326,3872846,11.54336402,22.28001968,55.64804321,3411146,73.25338757,6.789008738,52,21.2,26.8,14.5,52,33.5,64.7,17.4,16.4,0.4,54.5,45.1,43,35.3,21.7,8.1,31.2,32.4,58.3,7.8,1.9,26.1,Non Agri,Non Agri,1,1,1,1,2,1,1,1,1,1,18.44725798,1,0,0,0,0,0,0,0,-1,3,3,1,1,20.37236953,64.39649554,2,3,20.07193839,52.89395648,2,2,2,2,0,1,2,1,3,3,0
19,WEST BENGAL,Koch Bihar ,329,517878,2479155,2092025,66.29772589,5.474121963,9.487507259,22.8963803,13.16011998,53.79094418,60.10471305,35.80150549,4.093781464,0.10893225,86.93484202,12.95622573,11.09229515,63.6189289,25.28877595,14.08543894,78.97166419,6.942896869,70.97818478,20.34482428,8.676990938,16.7310735,10.95095172,2.442345496,40.77307379,2.146233878,1.100254111,51.39377667,19,329,665720,2819086,23.61943566,12.20105874,54.41487593,2474441,74.78472916,5.516761159,42.6,33.4,24,12.1,55.2,32.7,65.1,25.1,7.5,0.3,71.4,28.3,9.3,78,12.7,5.3,16.5,28.2,54.7,4.9,1.2,33.7,Unemployment,Unemployment,2,2,2,1,1,1,1,2,1,1,18.27970507,0,0,0,1,0,0,0,0,0,1,1,1,1,15.18206681,72.33490588,1,3,15.4011307,60.49168115,1,3,1,2,-1,1,2,1,2,2,0
19,WEST BENGAL,Uttar Dinajpur,330,464648,2441794,1928528,47.88507089,6.78097492,11.06317208,24.65668116,12.49512582,51.49025578,22.67771752,73.25964171,4.062640771,0.12669358,85.22059843,14.65270799,8.150187117,49.13588482,42.71392806,6.017836723,90.57009945,3.412063828,79.59518694,16.06517897,4.339634083,19.87529887,12.2461797,2.886014761,50.42296164,2.131700683,0.884472781,42.59264874,19,330,605674,3007134,20.64019616,12.04614475,57.3498886,2521977,59.06743004,5.375663616,73.1,12,14.9,12.6,55.8,31.6,19.1,70.3,6.6,0.3,65.8,33.9,3.3,91.4,5.3,9.4,17.6,30.7,60.6,5.3,1.4,27.6,Unemployment,Agricultural,2,2,1,1,1,1,2,2,1,2,30.77212257,0,0,0,0,0,0,0,0,-1,1,2,1,1,18.25207297,68.97064933,1,3,16.44620801,55.88338295,1,2,1,1,0,1,1,0,2,2,0
19,WEST BENGAL,Dakshin Dinajpur,331,318079,1503178,1257144,63.59486264,6.801925635,11.66825637,24.50538681,12.9753632,51.26031704,25.64468242,68.97731109,5.378006493,0.08329678,80.29116013,19.62554309,10.59352115,52.13211375,37.2743651,3.917473078,93.17187219,2.910654732,76.18090547,12.48189715,11.33719738,26.31074118,16.33248038,3.375728452,47.28260012,2.060017858,0.902381846,41.88755565,19,331,396406,1676276,23.2082847,12.16941137,52.7607263,1488141,72.8213926,6.645338043,63.9,13,23.1,11.6,54.2,34.2,22.4,64.2,9.5,0.5,56.2,43.3,1.6,90.7,7.7,9.7,26.2,34.6,57,5.1,1.6,28.2,Unemployment,Agricultural,2,2,1,1,2,1,2,2,1,1,18.37474466,1,0,0,0,0,0,0,1,0,1,2,1,1,18.14778421,69.76494443,1,3,18.78397629,59.2209249,2,3,1,1,0,1,2,1,2,2,0
19,WEST BENGAL,Maldah ,332,631935,3290468,2650564,50.28001588,8.015501606,13.26969224,18.58593115,17.90226533,49.41808611,36.06020485,60.119762,3.820033147,0.19351787,80.98857625,18.81790588,11.59313305,52.68607243,35.72079452,13.78183758,77.9102293,8.307933121,78.7181148,14.08822764,7.193657567,23.64426368,11.58217921,3.453158834,47.92496142,2.194260822,1.178093587,43.74853155,19,332,846991,3988845,16.02734477,15.06897587,54.49894299,3379805,61.73231888,5.889777665,69.2,15.4,15.4,10.9,57.6,31.5,22.4,62.6,6.7,0.6,63,36.4,10.4,74.1,15.5,9.6,17,31.9,47.9,5,1.1,36.3,Unemployment,Unemployment,2,2,1,1,1,1,2,2,1,1,27.51267277,0,0,0,0,0,0,0,0,-1,1,1,1,1,21.96738228,64.35942532,2,3,18.94043264,51.82745475,2,2,2,2,0,1,1,0,2,2,0
19,WEST BENGAL,Murshidabad ,333,1140095,5866569,4822035,54.34506386,6.120527951,10.31371251,16.6415839,18.03902294,58.41643621,22.08237835,73.79055996,4.127061694,0.14438829,81.29698042,18.55863129,10.39622236,54.52016788,35.08360976,1.721859112,93.53395426,4.744186623,76.8958377,12.23892145,10.86524084,29.49354325,13.39101783,2.312956968,52.32415569,2.365276697,0.885274608,38.70482554,19,333,1570759,7103807,15.97879619,17.22227467,57.47568926,6090415,66.59372145,5.902044442,61.3,20.3,18.4,16.1,54.7,29.2,15.9,74.7,6.1,0.6,64.1,35.3,2.2,90.8,7,11,19,30.8,53.8,4.8,0.9,33.7,Unemployment,Unemployment,2,2,1,1,1,1,2,2,1,1,26.3038323,0,0,0,0,0,0,0,0,-1,1,1,1,1,17.64827236,52.08479164,1,2,17.77666891,43.10860407,1,1,2,4,-1,1,1,0,2,2,0
19,WEST BENGAL,Birbhum,334,598429,3015422,2527229,61.48441633,4.693955316,8.076517458,18.69502131,14.21450134,55.3464684,20.82941844,73.19923352,5.971348036,0.17646484,72.05861058,27.76492458,7.655004496,50.86919038,41.47580512,13.12659332,76.40102646,10.47238022,83.91071687,5.041034811,11.04824832,39.25500854,18.36615108,2.65774913,55.89490239,3.870776546,0.859592582,32.96710143,19,334,817899,3502404,17.75849327,12.13241085,56.39691164,3053919,70.67793874,4.165008961,76.3,4.2,19.5,14.8,50.2,35,19.5,69.8,7.4,0.6,57.6,41.8,6.2,77.9,15.9,12.6,23.6,28.3,55.6,6.7,0.9,33.6,Unemployment,Unemployment,2,2,1,1,2,1,2,2,1,1,20.84061239,1,0,0,0,0,0,0,0,-1,1,1,1,1,14.26321301,57.27666628,1,2,13.93403473,41.7034619,1,1,2,2,0,1,2,1,2,2,0
19,WEST BENGAL,Barddhaman ,335,1390072,6895514,5992076,70.178449,4.575275748,8.289765955,12.9769549,18.77053963,59.09195745,20.28586264,66.65696266,13.0571747,0.32414277,55.45911898,44.21673825,7.204790013,48.10652392,44.68868607,11.07712295,58.20651139,30.71636566,58.37872129,17.37849896,24.24277975,41.70441453,33.31703929,7.035621668,59.81513144,10.09998747,2.067387805,26.37273667,19,335,1730927,7717563,13.09236907,18.37568059,57.71928958,6885530,76.20630511,4.764498884,45.2,19.9,34.9,8.2,46.7,45.1,19.9,60.4,17.7,0.8,36.6,62.6,7.3,56.6,36.1,15.5,43.8,45.9,64.8,15.4,2.7,19.7,Unemployment,Unemployment,2,2,2,1,2,2,2,2,2,2,14.91059192,0,0,0,1,0,0,1,0,0,1,1,2,1,14.41145456,46.66418902,1,1,15.14075049,38.966218,1,1,2,2,0,2,2,0,3,3,0
19,WEST BENGAL,Nadia ,336,959987,4604827,3998432,66.13745088,4.781724436,8.543173424,15.4089403,19.74794119,59.59153488,37.74933741,53.68467792,8.56598467,0.24235655,69.82825218,29.92939127,9.296657345,54.33343471,36.36990794,1.548665767,90.60648481,7.84484942,46.252693,34.75479812,18.99250888,33.5047597,20.37628318,4.0091093,59.71805254,3.170133874,1.316058585,29.93045098,19,336,1232282,5167600,16.25895546,18.11708118,60.30934297,4642420,74.97285898,4.107534432,23.9,48.5,27.6,14.1,50.3,35.6,33.9,49.4,14,0.7,48,51.3,1.8,82,16.2,11.4,31.2,39.2,64.7,6.2,1.5,23.3,Unemployment,Unemployment,2,2,2,2,2,1,2,2,1,1,16.10601356,1,0,0,0,0,0,0,0,-1,1,1,1,1,13.6011052,58.93485601,1,3,11.94883074,39.65030175,1,1,2,4,-1,1,2,1,2,2,0
19,WEST BENGAL,North Twenty Four Parganas,337,1826518,8934286,7879948,78.06557861,4.06835172,7.463200117,7.405429579,25.88605915,62.07893758,33.25077011,42.86099674,23.88823315,0.40209944,43.90854671,55.68935385,7.384857388,43.28200804,49.33313457,1.628700188,60.54330426,37.82799555,24.67157337,40.12828913,35.2001375,42.0410009,39.63919516,11.66833721,52.11479052,5.197534339,2.897796991,23.96771857,19,337,2348683,10009781,7.688828574,26.06829486,60.54242423,9051808,84.05716294,4.692134433,13.9,37.9,48.2,11.5,39,49.5,34.3,29.1,35.2,0.7,27.6,71.7,1.7,59.4,38.9,22.2,50.4,51.2,56,8.5,3.7,15.6,Non Agri,Non Agri,2,2,2,2,2,2,3,2,2,2,14.87141793,0,0,1,0,0,0,1,0,0,3,3,2,1,12.22039589,45.52641389,1,1,13.89968681,39.09192743,1,1,4,4,0,2,3,1,3,3,0
19,WEST BENGAL,Hugli ,338,1043895,5041976,4438718,75.11150742,4.933924615,8.930328489,12.15112111,22.27413411,58.10756619,32.94249171,48.9029196,18.15458869,0.46324874,41.55178529,57.98496597,7.769312319,43.3116014,48.91908628,1.501051324,68.11647453,30.38247415,44.65843244,29.51221711,25.82935045,47.38442787,36.15819043,8.453701581,65.91467131,8.060900356,1.559643275,21.29062979,19,338,1287423,5519145,12.06235139,22.32728666,56.82113786,4985935,81.79785737,5.038413056,29.6,35.1,35.3,9.3,40.9,49.8,31.4,40.7,25.7,0.9,22.1,77,1.9,63.3,34.8,23.9,49.5,49.1,71.2,13.2,1.9,13.4,Non Agri,Non Agri,2,2,2,2,3,2,2,2,2,2,12.32826686,1,0,0,0,0,0,1,0,-1,3,3,2,1,14.33228188,53.48487088,1,2,14.65096274,42.91174625,1,1,4,4,0,2,3,1,3,3,0
19,WEST BENGAL,Bankura ,339,606020,3192695,2733813,63.43601409,6.773360138,11.89515209,21.28645961,13.25196712,47.79189359,61.9440792,33.08490667,4.971014133,0.19814589,71.88263412,27.91921999,8.601979805,49.98949728,41.40852292,28.85321822,62.23286278,8.913919005,88.11868906,4.375914853,7.505396085,41.83243605,15.20612631,2.243613599,67.85736142,4.994665939,0.817558571,24.99168879,19,339,766902,3596674,17.0372848,11.79802292,53.86378454,3178024,70.26353483,4.855375542,79.8,6,14.2,11.5,51.2,37.3,56,31,6.6,0.6,54.5,44.9,12.5,75.5,12,14.4,23.5,33.7,72.3,9.6,1,20.7,Unemployment,Agricultural,2,2,1,1,2,1,2,1,1,2,16.24877049,1,0,1,0,0,0,0,-1,-1,1,2,1,1,19.61108475,64.93346527,2,3,16.83829973,47.48639117,1,2,2,2,0,1,2,1,2,2,0
19,WEST BENGAL,Puruliya,340,449895,2536516,2127713,55.56595274,6.967293051,11.97023993,17.12636996,13.21165026,47.00939459,64.97923369,31.72951024,3.291256069,0.12099881,80.26217882,19.61682237,4.555781999,51.49206111,43.95215689,55.64002411,37.05478288,7.305193013,90.16178071,2.626204192,7.212015094,25.43116868,13.36418656,2.071111091,64.90084942,4.935117698,0.86752617,30.19074977,19,340,567824,2930115,11.71833828,12.62393408,50.40882769,2519888,64.48322306,4.768704006,88.3,0.7,11,7.4,60.2,32.4,62.1,26.4,5.6,0.4,65.3,34.3,32.4,55.4,12.2,8.9,18.4,30.5,69.1,8.7,1.2,23.4,Unemployment,Unemployment,2,1,1,1,1,1,1,1,1,2,18.43176218,0,1,0,0,0,0,0,0,-1,1,1,1,1,22.96554951,62.28904814,2,3,19.59021712,51.5874413,2,2,2,2,0,1,1,0,2,2,0
19,WEST BENGAL,Haora ,341,838520,4273099,3759881,77.01374059,3.080097482,5.70145446,4.057096488,28.52297719,61.73086329,28.5054907,50.76440378,20.73010552,0.46156508,43.08302564,56.45540928,9.322445376,43.61939074,47.05816388,3.431257344,63.40882927,33.15991339,39.08199968,28.70340656,32.21459376,49.3903261,37.50034298,9.054740019,49.24537868,6.71052867,1.707516389,26.84951118,19,341,1061336,4850029,4.261897978,30.31606616,57.94431399,4327227,83.31446444,4.433139283,26.4,32.2,41.4,9.3,37.1,53.6,30.7,35.6,32,0.9,20.4,78.7,1.6,66.4,32,33.1,52.4,53.5,56,11.9,2.2,16.7,Non Agri,Non Agri,2,2,2,2,3,2,2,2,2,2,15.08946693,1,0,0,0,0,0,1,0,0,3,3,2,1,9.453930376,33.16144777,1,1,12.82070646,40.12726452,1,1,4,4,0,2,3,1,3,3,0
19,WEST BENGAL,Kolkata,342,929586,4572876,4182594,80.86137454,5.62399793,11.34817226,0.227920759,38.59437469,58.9313713,4.94442107,46.16427617,48.89130276,0.36175508,4.48034812,95.1578968,4.964645427,38.89611964,56.13923493,1.384281323,21.6127731,77.00294558,4.316269845,20.95689493,74.72683522,49.49172704,71.66295343,30.72558697,23.25072878,8.700389156,6.872585445,16.8189474,19,342,1024928,4496694,0.392459562,37.52619143,56.80587564,4157371,86.30783733,6.786813109,5.7,4.9,89.4,2.7,30.9,66.4,4.9,28.7,65.4,0.3,1.9,97.8,2,9.9,88.1,47.5,84.6,54.1,26.2,12.2,8.9,3.6,Non Agri,Non Agri,3,3,3,3,3,3,3,3,3,2,-0.603046817,0,0,0,0,0,1,1,0,0,3,3,3,2,14.48651571,32.94875206,1,1,17.89835063,46.106392,1,1,3,3,0,3,3,0,3,3,0
19,WEST BENGAL,South  Twenty Four Parganas,343,1321929,6906689,5856569,69.4492458,2.855938349,5.005242847,10.22204297,18.4317644,61.70522366,39.33639299,52.97578326,7.68782375,0.35378068,71.16455405,28.48166527,9.129580828,50.49817707,40.3722421,0.899633283,88.91195511,10.18841161,58.17884758,32.56395486,9.257197561,45.30881042,19.85250641,3.516955827,37.88032944,2.520677792,2.108073185,36.65735478,19,343,1781221,8161961,9.137391151,18.94004469,58.45884454,7136282,77.5145517,3.57288291,39.3,40.3,20.4,13.9,46.9,39.2,39.5,44.1,13.2,0.5,48.9,50.6,0.7,75.9,23.4,24,32.1,44.7,42.3,4.9,2.2,29.9,Non Agri,Non Agri,2,2,2,1,2,1,2,2,1,1,21.85089939,1,0,0,1,0,0,0,0,0,3,3,1,1,9.967046653,40.38219719,1,1,12.725104,36.73487655,1,1,4,4,0,2,2,0,2,3,1
19,WEST BENGAL,Medinipur ,344,1827721,9610788,8230291,74.89791066,4.693625049,8.228900792,16.77957681,13.96188786,54.42376217,40.64901319,53.71863602,5.632350791,0.14629988,78.41623567,21.43746445,10.50406453,47.97941014,41.51652533,15.44211646,72.68768618,11.87019736,68.90579811,19.19330991,11.90089198,49.02564057,13.71187431,2.545095228,64.69268406,4.894456675,1.272436402,23.78571377,19,344,2415780,11009332,14.83711159,12.25491354,54.60993527,9736666,82.18014257,3.958747276,39.55782232,28.31937635,32.12280133,14.72154336,48.73922832,36.53922832,36.65435512,52.33012692,7.178023247,0.35387949,47.92930234,51.71681817,8.46597248,75.81590915,15.71811837,19.27628965,22.49354122,39.75257929,67.54269553,8.401733602,1.246120508,21.05171249,Unemployment,Unemployment,2,2,2,1,2,1,2,2,1,2,18.30281578,1,0,0,1,0,0,0,0,-1,1,1,1,1,15.26805928,56.11939932,1,2,14.61222354,42.69010378,1,1,2,2,0,2,3,1,2,2,0
20,JHARKHAND,Garhwa,346,174264,1035464,808581,39.21412944,5.237199489,8.467164669,22.20185733,6.373758473,50.16937079,73.79374902,24.52523486,1.681016121,0.053810448,93.7647138,6.181475752,4.405730813,64.08824914,31.50602004,52.53637811,45.59987444,1.86374745,94.99002265,2.575614897,2.434362458,26.11320374,4.152373265,0.962982893,40.11232932,2.438286137,0.614896527,51.9416605,20,346,254697,1322784,9.643160499,6.525500406,47.24213384,1083120,60.33274245,3.679463033,93,1.1,5.9,4.7,61.4,33.9,84.8,12.2,2.8,0.1,87.6,12.3,25.3,71,3.7,18.6,8.6,38.2,42.5,6.5,1,36.1,Unemployment,Agricultural,2,1,1,1,1,1,1,1,1,1,33.95318465,0,1,0,0,0,0,0,1,-1,1,2,1,1,18.32751226,62.65128241,1,3,22.75675799,49.48890375,2,2,2,1,1,1,1,0,1,1,0
20,JHARKHAND,Chatra,347,129348,791434,625067,43.23632507,7.228505104,11.66413246,24.01998506,6.191656254,52.14784975,85.77872419,12.89936041,1.321915404,0.063348143,93.28967654,6.646975317,5.592190624,63.043611,31.36419838,68.3633283,30.00717437,1.629497336,91.85938239,5.998992536,2.141625071,27.64039627,3.742882875,0.731938148,39.57884935,2.328616568,0.627375555,52.19428798,20,347,182271,1042886,16.45773481,6.608578693,53.07852495,847565,60.17957325,5.893235327,90.1,1.7,8.2,4.5,56.8,38.7,83.6,13.3,3,0.1,84,15.9,48.8,47.3,3.9,24.1,9.7,43.8,50,8.4,1.2,29.8,Unemployment,Unemployment,1,1,1,1,1,1,1,1,1,1,35.59586412,0,0,0,0,0,0,0,0,-1,1,1,1,1,23.92622443,58.01841019,2,3,25.54909924,47.74170574,2,2,1,1,0,1,1,0,1,1,0
20,JHARKHAND,Kodarma,348,78835,499403,397491,52.20118191,4.884135741,7.77013776,14.19503838,13.32608789,55.97133017,71.07582453,22.69243253,6.231742941,0.0948743,78.10401218,21.80111352,4.325518688,53.86363069,41.81085062,79.05025841,16.92632262,4.02341897,85.69145882,6.110653384,8.197887799,29.54834844,10.54477817,2.590317829,47.41093052,5.672483959,1.28579632,42.12793049,20,348,116155,716259,10.82475286,13.72190367,55.9128183,583884,66.83673469,4.357543622,83.8,0.6,15.6,4.4,50.7,44.9,71.1,17.8,10.4,0.3,44.8,54.9,62.7,32.2,5.1,14.4,24.8,66.1,50.7,15.1,2.2,17.8,Unemployment,Unemployment,1,1,1,1,2,1,1,1,2,1,46.89238247,1,0,0,0,0,1,1,0,-1,1,1,2,1,17.74685997,64.9750061,1,3,17.75208618,50.81949971,1,2,2,2,0,1,1,0,2,2,0
